Company,Title,Track,Location,Region,Tier,Salary,Flags,Posted_Age,WorkModel,Source,URL
LSNE Contract Manufacturing,Validation Analyst 3,Silicon Validation,"Rockford, IL",US,Other,,,May 01,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69f5066adb88714bcdfb1930
NantHealth,Validation Engineer I,Silicon Validation,"El Segundo CA Mariposa, US",US,Other,,,Jun 08,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a27599630042e75390887fa
Noblis,Validation Engineer,Silicon Validation,"Philadelphia, PA",US,Other,,,Apr 10,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69d926739f97a42dc9c1fcdd
Nomura,Risk Model Validation Associate,Silicon Validation,"New York, NY",US,Other,,,May 20,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0e3a3247fea1610bca85f6
Nomura,Risk Model Validation Associate,Silicon Validation,"New York, United States",US,Other,,,May 20,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0de35280bf0430c7627011
OMNIVISION,Product Validation Engineer,Silicon Validation,"Santa Clara, CA",US,Other,,,Apr 21,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69e7d3777820c036924d868b
PerkinElmer,Validation Engineer - Project Farma,Silicon Validation,"Indianapolis, IN",US,Other,,,May 28,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a185a84c2a87d6cd3defba6
PerkinElmer,Validation Engineer - Project Farma,Silicon Validation,"Customer Site - IN, US",US,Other,,,May 26,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a15f090dc845f4be5bda84a
PerkinElmer,Validation Engineer I - Project Farma,Silicon Validation,"Trenton, NJ",US,Other,,,May 25,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69fa9fff87a4820e6da81554
PerkinElmer,Validation Engineer I - Project Farma,Silicon Validation,"Sacramento, CA",US,Other,,,May 21,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0f309d619335383fb29b21
PerkinElmer,Validation Engineer I - Project Farma,Silicon Validation,"Customer Site - CO, US",US,Other,,,May 01,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69f50d6d0b36ff03547504fa
Plug Power,"Engineer I, Fuel Cell System Test & Validation",Silicon Validation,"Albany, NY",US,Other,,,May 30,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69c6ead61b5ad028873883d8
PSC Biotech® Corporation,Validation Engineer I,Silicon Validation,San Francisco Bay Area,US,Other,,,May 26,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/6a15c9210073182bd92acd4a
R.C. Systems LLC,"Spec, Test and Validation",Silicon Validation,"Derry, NH, US",US,Other,,,Jun 09,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a280b98883c0d3be653f30f
Raytheon,Test & Validation Engineer 1 (Onsite),Silicon Validation,"jamestown, North Dakota, United States of America",US,Other,,us-person-likely,Jun 04,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a22713c64b4892bbbfb587e
RemoteHunter,Validation Engineer I - CONTRACTOR,Silicon Validation,"Aliso Viejo, CA, US",US,Other,,,May 06,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69fc3d524ab6391714fd4a74
RTX,Test & Validation Engineer 1 (Onsite),Silicon Validation,"US-ND-JAMESTOWN-P1 ~ 2604 Highway 20 N ~ PLANT 1, US",US,Other,,us-person-likely,Jun 04,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a21c10b4bdf8a5a96bd7d68
Skild AI,Hardware Validation Engineer,Silicon Validation,"San Mateo, California",US,Other,,,May 27,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a17bffa81fe455c705ab63d
Skild AI,Hardware Validation Engineer,Silicon Validation,"San Mateo, CA",US,Other,,,May 27,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a17a7291430333075cd2f15
SMBC Group,Model Validation Specialist,Silicon Validation,"Charlotte, NC",US,Other,,,Apr 22,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/69cbeaf0366bb95ba54ecbf8
SMBC Group,Model Validation Associate,Silicon Validation,"White Plains, NY",US,Other,,,Apr 03,Hybrid,jobright:ENG@hist,https://jobright.ai/jobs/info/6997afb2ce78e77b4fdc0c1b
Spectrum Safety Solutions,"Spec, Test and Validation",Silicon Validation,"Derry, NH, US",US,Other,,,Jun 09,On Site,jobright:ENG,https://jobright.ai/jobs/info/6a280f152d6c332ee52e347a
Takeda,Computerized System Validation Engineer I,Silicon Validation,USA - GA - Social Circle - Hwy 278,US,Other,,,Apr 17,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69e33579fcfcbd43860a5d3d
Tolmar,Validation Operations Coordinator,Silicon Validation,"Windsor, Colorado, United States",US,Other,,,May 07,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69fcd243938a651755f96c3f
Trustmark,Validation Assistant,Silicon Validation,Greater Chicago Area,US,Other,,,May 14,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a062463320bff2205ea904d
UST,Hardware Validation Engineer,Silicon Validation,Santa Clara,US,Other,,,May 05,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69fa822a0b36ff0354762ae8
UST,Hardware Validation Engineer,Silicon Validation,"Santa Clara, CA",US,Other,,,May 05,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69fb205287a4820e6da85264
UST,Validation Engineer,Silicon Validation,"Hillsboro, OR",US,Other,,,Apr 18,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69d876df738f2f099e89c94d
UST HealthProof,Hardware Validation Engineer,Silicon Validation,Santa Clara,US,Other,,,May 19,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0d2895a235d749afa93cd1
Verista,6366 - CQV Engineer / Validation Engineer,Silicon Validation,"Devens, Massachusetts",US,Other,,,May 27,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a17867af45c6530ce9ad4ff
Verista,6271 - Validation Engineer / CQV Engineer,Silicon Validation,"Indianapolis, IN",US,Other,,,May 23,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69bbfe9545e08b3dc1f7dea4
Verista,6348 - Validation Engineer / CQV Engineer,Silicon Validation,Midwest Region,US,Other,,,May 20,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0e138f47fea1610bca692f
Verista,6348 - Validation Engineer / CQV Engineer,Silicon Validation,"Columbus, OH",US,Other,,,May 20,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a0e138d47fea1610bca692d
Verista,6271 - Validation Engineer / CQV Engineer,Silicon Validation,Midwest Region,US,Other,,,May 15,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a06ecc633c2ed3770bca45a
Verista,6185 - CSA-CSV Analyst / Validation Engineer,Silicon Validation,"King of Prussia, PA (Remote)",US,Other,,,Apr 17,Remote,jobright:ENG@hist,https://jobright.ai/jobs/info/69e2961f3770bd5361cd9224
Verista,6295 - CSV Engineer / Validation Engineer - Recent College Grad,Silicon Validation,"West Point, PA",US,Other,,,Apr 06,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69d3c478891d7b11cfcf31c1
Verista,6295 - CSV Engineer / Validation Engineer - Recent College Grad,Silicon Validation,"North Wales, PA",US,Other,,,Apr 06,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/69d3c2f3e63cea7a8b65275d
ZenspaceIT LLC,Validation Engineer,Silicon Validation,"Charlotte, NC",US,Other,,,May 18,On Site,jobright:ENG@hist,https://jobright.ai/jobs/info/6a1268d79f654b3359cf30c6
